ID_REF	VALUE	ABS_CALL	Detection p-value
260259_at	110	M	0.056152
260248_at	11.3	A	0.870361
260244_at	397.7	P	0.00415
260255_at	107.4	P	0.001953
260257_at	881.7	P	0.000244
260256_at	126.7	A	0.111572
260239_at	310	P	0.000244
260229_at	436.6	P	0.000244
260222_at	661.8	P	0.010742
260223_at	212.8	A	0.095215
260224_at	88.6	M	0.056152
260231_at	391.9	P	0.000244
260210_at	75.1	A	0.27417
260237_at	290.3	P	0.00293
260211_at	722.2	P	0.000244
260227_at	354.1	P	0.000244
260234_at	81.9	A	0.149658
260236_at	15866.1	P	0.000244
260212_at	56.7	A	0.432373
260213_at	43.3	A	0.601074
260230_at	12.3	A	0.27417
260214_at	134.1	A	0.095215
260238_at	1214.9	P	0.000244
260215_at	501.8	P	0.000732
260228_at	4.6	A	0.80542
260233_at	108.7	P	0.023926
260235_at	1489.5	P	0.000244
260216_at	137	A	0.080566
260225_at	328	M	0.056152
260217_at	63.4	P	0.005859
260218_at	37.7	A	0.219482
260219_at	69.2	A	0.171387
260232_at	2810.3	P	0.000244
260220_at	55.2	A	0.27417
260226_at	14.7	A	0.850342
260221_at	2476.1	P	0.000244
262223_at	556	P	0.00293
262210_at	1009.9	P	0.000244
262222_at	154.3	P	0.000244
262177_at	1118.4	P	0.000244
262209_at	322.6	P	0.001221
262168_at	6255	P	0.000244
262220_at	90.6	P	0.037598
262219_at	162.7	P	0.001953
262218_at	118.8	A	0.366211
262217_at	2.9	A	0.994141
262216_at	347	P	0.018555
262215_at	447.9	P	0.001953
262208_at	270	P	0.001221
259953_at	113.6	M	0.056152
262214_at	91.9	A	0.171387
262166_at	1106.7	P	0.000244
262207_at	793.5	P	0.000732
262169_at	306.5	P	0.046143
262213_at	8.2	A	0.850342
262175_at	1034.7	P	0.000244
262212_at	171.9	P	0.01416
262224_at	51.7	A	0.111572
262174_at	1126.6	P	0.001221
262173_at	2330.9	P	0.000244
262211_at	265	P	0.01416
262170_at	760.1	P	0.000244
262171_at	816.6	P	0.000732
262176_at	1793.4	P	0.000244
262172_at	3806.3	P	0.000244
262167_at	90.2	A	0.111572
262221_at	297	P	0.018555
262165_at	344.5	P	0.000244
259987_at	120.5	P	0.001953
259925_at	6407.2	P	0.000244
259986_at	40.1	A	0.665527
259955_s_at	1202.9	P	0.000732
259926_at	147.8	P	0.01416
259927_at	422	P	0.000244
259956_at	7.6	A	0.80542
259954_at	400.3	A	0.095215
256508_at	430.6	P	0.000732
256507_at	82	P	0.023926
256506_at	51.3	A	0.665527
256451_s_at	266.5	P	0.000732
256456_at	371.2	P	0.000244
256455_at	261.2	P	0.000244
256505_at	334	M	0.056152
256504_at	799.3	P	0.000244
256458_at	787.9	P	0.000244
256457_at	339.2	A	0.111572
256452_at	499.4	A	0.067627
256503_at	90.9	M	0.056152
256453_at	646.1	P	0.000244
256454_at	2390.2	P	0.000244
256450_at	7.3	A	0.753906
256509_at	57.7	A	0.366211
261117_at	291.4	P	0.00415
261122_at	1645.5	P	0.000244
261121_at	382.6	P	0.01416
261119_at	7631.6	P	0.000244
261115_at	9.4	A	0.981445
261116_at	1250.9	P	0.00293
261114_at	172.2	A	0.080566
261113_at	219.9	A	0.149658
261120_at	713.5	P	0.000732
261112_at	241.6	P	0.00293
261111_at	16.9	A	0.633789
261110_at	147.1	P	0.000244
261109_at	129	P	0.037598
261118_at	3131.4	P	0.000244
257461_at	135.2	P	0.037598
262977_at	132.4	A	0.334473
262951_at	3449.7	P	0.000244
262950_at	543	P	0.001953
262976_at	79.3	A	0.398926
262975_at	444.2	P	0.01416
262974_at	67.2	A	0.334473
262948_at	982	P	0.000244
257460_at	44	A	0.129639
262981_at	15.4	A	0.696289
262973_at	2.6	A	0.665527
262979_s_at	12.1	A	0.067627
262972_at	132.1	A	0.334473
262924_s_at	2353.8	P	0.000244
262971_at	128.2	P	0.010742
262923_at	659.5	P	0.01416
262953_at	357.7	P	0.001221
262980_at	2139.3	P	0.000244
262970_at	6024.3	P	0.000244
262969_at	437.3	P	0.000732
262968_at	44	A	0.219482
262967_at	244.9	P	0.046143
262947_at	1168.6	P	0.000732
262966_at	518.9	P	0.000244
262952_at	137.9	A	0.111572
262978_at	492.6	P	0.000244
262949_at	30.4	A	0.398926
262727_at	1729.2	P	0.000732
262678_at	202.6	P	0.001953
262728_at	1008.6	P	0.001221
262679_at	3.1	A	0.780518
262729_at	523	P	0.00293
262695_at	188.7	P	0.001953
262677_at	529	P	0.000244
262696_at	59.5	A	0.398926
262680_at	37.9	A	0.533936
262681_at	35.8	A	0.665527
262682_at	683	P	0.000244
262674_at	26.1	A	0.303711
262683_at	15.9	A	0.753906
262675_at	10.7	A	0.904785
262697_at	2.3	A	0.850342
262676_at	6673.8	P	0.000244
262698_at	144.1	P	0.000732
262699_at	311.8	P	0.030273
262686_at	741.8	P	0.000244
262685_at	1751.9	P	0.000244
262700_at	622.4	P	0.000732
262684_s_at	5381.7	P	0.000244
262670_s_at	25.9	A	0.080566
262671_at	91.1	P	0.030273
262672_at	568.1	A	0.080566
262673_at	68.4	P	0.046143
261748_at	143.9	A	0.27417
261751_at	7634.2	P	0.000244
261727_at	661.5	P	0.000244
261769_at	5770.8	P	0.000244
261782_at	453.2	P	0.037598
261750_at	122	P	0.005859
261754_at	295.8	P	0.005859
261770_at	1969.5	P	0.000244
261771_at	1190.2	P	0.000732
261728_at	1290.6	P	0.000244
267397_at	101.9	A	0.111572
261749_at	3947.7	P	0.000244
261724_at	205.4	P	0.023926
261776_at	83.2	P	0.046143
261723_at	4143.4	P	0.000244
261777_at	18.5	A	0.19458
261778_at	17.5	A	0.5
261779_at	2.3	A	0.696289
261772_at	349.3	P	0.030273
261773_at	20.5	A	0.665527
261774_at	231.5	P	0.001221
261726_at	54.8	P	0.00415
261775_at	18.3	A	0.633789
261752_at	66.1	A	0.366211
261725_at	289.7	P	0.000732
261780_at	161.3	P	0.005859
261781_at	148.3	P	0.010742
261753_at	271	P	0.01416
259888_at	167.2	P	0.000244
259887_at	442.4	P	0.000244
259886_at	2.6	A	0.919434
259885_at	171.6	P	0.01416
259884_at	238	P	0.000244
259883_at	1168.8	P	0.000732
259889_at	429.1	P	0.000244
259982_at	147.8	P	0.00415
259972_at	89.2	A	0.19458
259974_at	9.3	A	0.753906
259981_at	1867.2	P	0.000244
259984_at	351.9	P	0.001221
259975_at	68.7	A	0.171387
259983_at	2711.4	P	0.000732
259966_at	117.4	A	0.246094
259967_at	266.7	P	0.00293
259980_at	2337.6	P	0.000244
259968_at	90.4	P	0.030273
259978_at	340.4	P	0.000244
259969_at	439.4	P	0.001221
259976_at	86.7	P	0.018555
259970_at	163.7	P	0.001953
259971_at	412.3	P	0.000732
259977_at	811.1	P	0.000732
259979_at	882.5	P	0.001953
259985_at	160.5	P	0.000244
259973_at	205.6	P	0.046143
259866_at	4.6	A	0.919434
259879_at	103.6	P	0.01416
259874_at	110.8	P	0.005859
259882_at	1752.9	P	0.000244
259875_s_at	1171.8	P	0.000732
259876_at	433.2	P	0.010742
259877_at	73.6	P	0.010742
259873_s_at	53.2	P	0.010742
259880_at	1525.1	P	0.000244
259867_at	86.6	P	0.037598
259868_at	245	P	0.001221
259869_at	34.2	P	0.018555
259870_at	25	A	0.080566
259878_at	782.6	P	0.000732
259871_at	250.9	P	0.01416
259872_at	448.8	P	0.000244
259881_at	75.1	P	0.001221
256329_at	943.6	P	0.001221
256333_at	192.9	P	0.00293
256330_at	44.7	A	0.095215
256331_at	356.7	P	0.01416
256332_at	238.4	P	0.010742
264952_at	1273.6	P	0.001221
264943_at	10.1	A	0.533936
264955_at	757.3	P	0.000244
264960_at	337.3	P	0.000244
264944_at	469.8	P	0.000244
264961_at	356.5	P	0.008057
264958_at	2897.3	P	0.000244
264951_at	529.5	P	0.001953
264956_at	985.8	P	0.000244
264957_at	542	P	0.000244
264946_at	45.6	A	0.067627
264947_at	54.3	M	0.056152
264948_at	252.2	P	0.018555
264954_at	719.7	P	0.000732
264945_at	232	A	0.072754
264949_at	73.6	P	0.00293
264959_at	2256	P	0.000244
264950_at	50.6	A	0.129639
264962_at	84.6	A	0.219482
264953_at	225.5	P	0.000732
264476_at	482.1	P	0.000732
264487_at	360.2	P	0.001221
264475_s_at	56.8	A	0.303711
264486_at	880.4	P	0.000244
264481_at	11.4	A	0.696289
264482_at	549.5	P	0.000244
264485_at	243.2	P	0.000244
264483_at	81.2	A	0.246094
264477_at	22.2	A	0.366211
257420_at	166.1	P	0.008057
264484_at	617.5	P	0.005859
264478_at	73.1	P	0.01416
264479_at	177.9	M	0.056152
264480_at	238	P	0.001953
246413_at	92	P	0.00293
246390_at	111.2	A	0.334473
246414_at	0.8	A	0.888428
246391_at	1220.4	P	0.000732
246383_at	84.2	P	0.018555
246384_at	1102.7	P	0.000244
246389_at	72.5	A	0.601074
246385_at	148.7	A	0.149658
246387_at	121.2	A	0.080566
246388_at	32.9	A	0.665527
246386_at	128.3	P	0.037598
259708_at	593.8	P	0.00415
259712_at	1644.4	P	0.000244
259705_at	55.7	A	0.303711
259731_at	385	P	0.010742
259732_at	326.9	P	0.001221
259733_at	313.4	P	0.001953
259707_at	1660.5	P	0.000244
259734_at	134.4	P	0.01416
259757_at	2563.8	P	0.000244
259758_s_at	20.2	A	0.149658
259706_at	318.4	P	0.008057
259759_at	250.8	P	0.046143
259711_at	48	A	0.111572
259760_at	141.8	A	0.111572
259761_at	537.7	P	0.001221
259762_at	199	P	0.046143
259713_at	807.7	P	0.000244
259763_at	261.9	P	0.030273
259729_at	64.3	A	0.171387
259709_at	54.9	A	0.303711
259730_at	137.4	A	0.080566
259710_at	584.6	P	0.001953
259704_at	310.1	P	0.00415
259680_at	316	P	0.001953
259674_at	164.9	A	0.080566
259675_at	2302.1	P	0.000244
259679_at	124.7	A	0.149658
259676_at	4.9	A	0.870361
259677_at	922.1	P	0.000244
259678_at	762.3	P	0.00415
259681_at	1789.3	P	0.000244
259701_at	217.6	P	0.000244
259702_at	48.8	A	0.219482
259703_at	55.6	A	0.303711
259673_at	355	P	0.00415
262188_at	451.7	P	0.010742
262191_at	43	A	0.5
262192_at	81.5	A	0.334473
262193_at	822.2	P	0.000244
262136_at	345.8	P	0.00293
262178_at	123.1	A	0.19458
262196_at	194.7	P	0.046143
262182_at	28.8	A	0.080566
262183_at	152.1	A	0.080566
262184_at	1.6	A	0.904785
262137_at	387.8	P	0.000244
262194_at	961.5	P	0.000244
262163_at	8190.5	P	0.000244
262185_at	17.8	A	0.533936
262186_at	99.7	A	0.19458
262187_at	65.2	A	0.432373
262179_at	46.2	A	0.432373
262134_at	211.1	A	0.067627
262133_at	96	A	0.080566
262189_at	320.8	P	0.000244
262162_at	1757.8	P	0.000244
262190_at	91.3	A	0.149658
262195_at	12867.4	P	0.000244
262180_at	26.4	A	0.567627
262181_at	749.9	P	0.000244
262164_at	430.5	P	0.001221
262135_at	1064.2	P	0.000732
260059_at	21.5	A	0.80542
260058_at	175.4	P	0.000732
257502_at	51	A	0.303711
260053_at	121.8	A	0.246094
260054_at	220.6	P	0.00293
260056_at	989.5	P	0.000244
260055_at	804.5	P	0.000732
260080_at	109.2	A	0.067627
260081_at	541.1	P	0.000732
260082_at	485.8	P	0.001953
260057_at	588.8	P	0.000244
260051_at	1635.6	P	0.000244
260052_at	4.8	A	0.696289
260800_at	1171.6	P	0.00293
260806_at	146.1	A	0.111572
260799_at	174.5	P	0.037598
260798_at	240.2	P	0.010742
260774_at	457.7	P	0.000244
260775_at	1840.4	P	0.000244
260807_at	249.7	P	0.023926
260805_at	12.7	A	0.366211
260803_at	53.3	A	0.067627
260796_at	9.2	A	0.696289
260745_at	6976.4	P	0.000244
260746_at	8109.4	P	0.000244
260797_at	2.2	A	0.969727
260802_at	14.3	A	0.665527
260804_at	264.6	P	0.000244
260747_at	465.5	P	0.000244
260801_at	83.1	P	0.046143
260773_at	57.5	A	0.334473
263133_at	102.4	P	0.005859
263126_at	1958.3	P	0.000244
263125_at	13.5	A	0.850342
263124_at	116.6	P	0.01416
263120_at	941.4	P	0.000244
263123_at	45.3	A	0.533936
263122_at	339.8	P	0.010742
263121_at	74.5	A	0.095215
263135_at	236.9	P	0.000244
263132_at	475.1	P	0.000244
263134_at	1531.3	P	0.000244
263136_at	384.7	P	0.000244
263128_at	1165.2	P	0.000244
263127_at	239	P	0.000244
263129_at	1651.2	P	0.000244
263131_at	8026.9	P	0.000244
263130_at	151.6	P	0.00415
263137_at	353	P	0.000244
264300_at	967.5	P	0.000732
264250_at	1557.1	P	0.000244
264298_at	382.1	P	0.008057
264248_at	431.5	P	0.00293
264297_at	11.3	A	0.633789
264296_at	166.2	A	0.095215
264295_at	114.5	A	0.334473
264294_at	53.1	A	0.303711
264293_at	192.1	P	0.00415
264301_at	46.4	A	0.366211
264292_at	220.5	P	0.00415
264291_at	370.8	P	0.001221
264290_at	158.5	P	0.037598
264305_at	5.2	A	0.80542
264279_s_at	6107	P	0.000244
257424_at	115.8	P	0.037598
264299_s_at	1625.8	P	0.000244
264303_s_at	4221	P	0.000244
264306_at	919.2	P	0.000244
264304_at	447.1	P	0.001953
264302_at	7711.8	P	0.000244
264249_at	1924.8	P	0.000244
264142_at	232.7	P	0.001221
264139_at	55.3	A	0.219482
264138_at	78.4	A	0.067627
264137_at	181	P	0.037598
264100_at	166.6	A	0.080566
264136_at	120.3	A	0.111572
257428_at	4.3	A	0.953857
264096_at	901.3	P	0.00293
264101_at	636	P	0.000732
264097_s_at	2401	P	0.000244
264135_at	144.6	P	0.00293
264092_at	22920.5	P	0.000244
264099_at	931.9	P	0.000732
257427_at	54.8	A	0.696289
264134_at	195	A	0.111572
264133_at	219.6	P	0.00293
264141_at	442.7	P	0.000244
264132_at	3.1	A	0.828613
264091_at	273.6	P	0.001953
264118_at	305.4	P	0.000244
264131_at	605.5	P	0.00415
264130_at	274.2	P	0.000244
264129_at	3.2	A	0.850342
264119_at	35.9	A	0.432373
264128_at	215.5	P	0.000732
264094_at	96.2	M	0.056152
264140_at	834.3	P	0.000244
264093_at	9.1	A	0.5
264095_at	1387.5	P	0.000244
264127_at	3.3	A	0.953857
264098_at	345.8	P	0.000732
264102_at	250.4	P	0.001953
264126_at	414	P	0.001221
264145_at	1.3	A	0.962402
264144_at	40	A	0.19458
264143_at	10.3	A	0.780518
264120_at	1443.7	P	0.000732
264125_at	163.8	A	0.080566
264124_at	50.1	A	0.246094
264090_at	86.6	A	0.067627
262919_at	1112.2	P	0.000732
262946_at	502.7	P	0.000732
262936_at	81.4	A	0.067627
262935_at	264.5	P	0.005859
262922_at	85.2	P	0.030273
262921_at	202.5	P	0.001953
262892_at	714.2	P	0.000244
262942_at	48.9	A	0.19458
262891_at	369.2	P	0.000244
262943_at	205.1	P	0.018555
262941_at	163.3	A	0.080566
262920_at	518.1	P	0.000244
262945_at	971.5	P	0.000732
262940_at	83.8	A	0.149658
262939_s_at	140.4	P	0.000732
262938_at	153.9	A	0.171387
262944_at	4727.3	P	0.000244
262937_at	944.6	P	0.000244
262934_s_at	184.6	P	0.001953
261393_at	78.3	P	0.00415
261403_at	594.4	P	0.008057
261353_at	927.9	P	0.000244
261398_at	429.7	P	0.00293
261349_at	47.7	A	0.633789
261399_at	9.1	A	0.780518
261400_at	122.6	A	0.111572
261401_at	203.1	A	0.067627
261352_at	435.5	P	0.001953
261356_at	777.2	P	0.000244
261402_at	208	P	0.030273
261394_at	277.8	P	0.00415
261354_at	1168.7	P	0.000244
261395_at	225.4	A	0.111572
261344_at	149.6	P	0.023926
261346_at	596.1	P	0.001953
261347_at	413.6	P	0.005859
261355_at	1559.4	P	0.000244
261345_at	7	A	0.72583
261350_at	64	A	0.19458
261392_at	85.7	A	0.398926
261351_at	2217.5	P	0.000244
261396_at	24.7	A	0.601074
261348_at	646.8	P	0.001221
261397_at	393.1	P	0.010742
260162_at	984	P	0.000244
260166_at	146.2	M	0.056152
260165_at	6932.1	P	0.000244
260161_at	30	A	0.466064
260164_at	1518.6	P	0.000732
260160_at	198.4	P	0.023926
260159_at	36	A	0.466064
260163_at	64.9	A	0.171387
260158_at	48.2	A	0.366211
262054_s_at	1548.4	P	0.000244
262053_at	697	P	0.000732
262066_at	444.8	P	0.000244
262046_at	165	A	0.398926
262055_at	767.6	P	0.000244
262058_at	780.1	P	0.000244
262051_at	599.8	P	0.000244
262063_at	583	P	0.01416
262070_at	187.4	A	0.067627
262052_at	469.8	P	0.000732
262059_at	903.8	P	0.000244
262057_at	905.4	P	0.000244
262039_at	787.8	P	0.001953
262067_at	78.9	A	0.219482
262068_at	1878	P	0.000244
262040_at	204.6	P	0.000244
262069_at	46.8	A	0.398926
262041_at	7	A	0.850342
262061_at	107	A	0.19458
262050_at	471.6	P	0.00293
262042_at	17.3	A	0.665527
262047_at	57.1	A	0.398926
262060_at	32	A	0.5
262049_at	1217.2	P	0.000244
262043_at	213.8	P	0.005859
262044_s_at	258.8	P	0.000244
262048_at	1257.8	P	0.000244
262045_at	8.5	A	0.919434
262056_at	251.8	P	0.046143
262062_s_at	171	P	0.001953
260331_at	505.6	P	0.000732
260297_at	335.1	P	0.000244
260301_at	175.8	P	0.000244
260302_at	697.6	P	0.00293
260298_at	11.5	A	0.780518
260299_at	31.5	A	0.665527
260300_at	13.8	A	0.780518
260289_at	271.3	P	0.001221
260328_at	404.4	P	0.000244
260329_at	195.7	A	0.129639
260284_at	2661.7	P	0.000244
260330_at	471.8	P	0.000732
260282_at	1332.3	P	0.000732
260279_at	316.5	P	0.001953
260287_at	2603	P	0.000244
260276_at	162.9	P	0.046143
260274_at	1441	P	0.000244
260283_at	2379.2	P	0.000244
260281_at	918.2	P	0.000244
260290_at	571.9	P	0.00415
260277_at	146.7	A	0.095215
260288_at	869.7	P	0.000244
260273_at	129.7	P	0.00293
260285_at	888.2	P	0.000244
260272_at	117.6	P	0.01416
260280_at	9.7	A	0.753906
260278_at	57	P	0.005859
260286_at	2180.6	P	0.000244
260275_at	59.8	P	0.046143
259861_at	507	P	0.001221
259830_at	96.5	A	0.111572
259860_at	532.6	P	0.000732
261943_at	5.5	A	0.932373
261896_at	678.8	P	0.000732
261909_at	643	P	0.000244
261893_at	70.9	P	0.023926
261886_s_at	586.7	P	0.005859
261898_at	139.2	P	0.008057
261910_at	14.4	A	0.753906
261903_at	114.7	A	0.334473
261911_at	690.5	P	0.001953
261881_at	297.7	P	0.037598
261882_at	1331.6	P	0.000732
261887_at	1316.3	P	0.000244
261891_at	455.8	P	0.000244
261888_at	134	P	0.00293
261889_at	32.7	A	0.171387
261899_at	6.3	A	0.850342
261895_at	928	P	0.000244
261892_at	456.2	P	0.000732
257474_at	338.9	P	0.000244
261902_at	559.8	P	0.00293
261883_at	141.3	P	0.030273
257475_at	126.6	A	0.27417
261894_at	199.8	P	0.01416
261884_at	328	P	0.030273
261901_at	5572.2	P	0.000244
261885_at	980.7	P	0.000244
261900_at	300.9	P	0.00415
261897_at	664.7	P	0.000244
257476_at	136.1	P	0.005859
261890_at	10.7	A	0.665527
262203_at	920.9	P	0.000732
262200_at	271.4	P	0.000244
262205_at	137.6	A	0.27417
262206_at	597.2	P	0.000244
262204_at	428.5	P	0.001221
262202_at	2027.4	P	0.000244
262201_at	234.1	P	0.00293
265731_at	115.8	A	0.067627
265735_at	1498.9	P	0.000244
265740_at	277.8	P	0.023926
265790_at	934.1	P	0.001953
265737_at	416.1	A	0.067627
265733_at	472.7	P	0.008057
265788_at	8.1	A	0.80542
265789_at	30.2	A	0.398926
265793_at	503.8	P	0.000244
265760_at	285.9	P	0.000244
265762_at	13.7	A	0.870361
265736_at	9966.8	P	0.000244
265734_at	465.8	P	0.008057
265739_at	1180.2	P	0.018555
265791_at	23.9	A	0.398926
265742_at	603.1	P	0.001953
265732_at	144.8	A	0.246094
265794_at	4.5	A	0.334473
265741_at	1103.6	P	0.000244
265761_at	200.3	P	0.010742
265738_at	1149.2	P	0.000244
265792_at	46.9	A	0.27417
266339_s_at	21.2	A	0.334473
266355_at	167.3	P	0.030273
266345_at	400	P	0.005859
266300_at	1532.1	P	0.000244
266346_at	10.9	A	0.780518
266347_at	370.6	A	0.129639
266348_at	1716.5	P	0.001221
266349_at	86.4	A	0.398926
266350_at	422.2	P	0.000732
266340_at	129.5	P	0.000244
266351_at	1095.2	P	0.000244
266354_at	3.6	A	0.904785
266341_at	105.7	P	0.00415
266353_at	34.5	A	0.398926
266330_at	40.9	A	0.171387
266342_at	601.7	P	0.001953
266343_at	20.3	A	0.171387
266331_at	1251.5	P	0.000244
266344_at	105.3	P	0.008057
266329_at	1612	P	0.000244
266328_at	696.2	P	0.000244
266352_at	242.8	P	0.018555
265867_at	961.4	P	0.000244
265873_at	182.3	P	0.005859
265874_at	171.1	P	0.005859
265868_at	543	P	0.001221
265870_at	4.2	A	0.753906
265872_at	1885.5	P	0.000244
265871_at	330.9	P	0.000244
265875_at	398.7	P	0.000732
265859_at	9	A	0.696289
265866_at	336.1	P	0.000244
265858_at	3753.5	P	0.000244
265888_at	200.1	A	0.171387
265865_at	90.7	P	0.018555
265864_at	78.8	P	0.01416
265869_at	349.2	P	0.001953
265863_at	62.4	A	0.219482
265862_at	4	A	0.976074
265861_at	37.8	A	0.334473
257385_at	29.5	A	0.398926
265860_at	32.7	A	0.27417
263590_at	1188.3	P	0.000244
263599_at	219.8	P	0.000244
263592_at	88.2	A	0.067627
263598_at	1012.1	P	0.000244
263593_at	239.7	P	0.001221
263597_at	829.4	P	0.000244
263594_at	29.5	A	0.601074
263595_at	108.3	P	0.00415
263596_at	27.8	A	0.398926
263591_at	565	P	0.000732
263304_at	15.9	A	0.432373
263305_at	151.1	P	0.01416
265249_at	182.1	A	0.149658
265250_at	211.1	P	0.001221
265251_at	35.7	A	0.19458
265222_at	2183.7	P	0.000244
265252_at	370.1	P	0.00293
257398_at	280.6	P	0.005859
265221_s_at	83.5	M	0.056152
265253_at	129.2	A	0.27417
265220_at	1218.4	P	0.000244
265219_at	2799	P	0.000244
266111_at	79.6	A	0.111572
266120_at	1605.4	P	0.000244
266110_at	594.9	P	0.000732
266122_at	372.7	P	0.000732
266119_at	6365.8	P	0.000244
266141_at	2	A	0.366211
266118_at	2829.6	P	0.000244
266115_at	5.7	A	0.72583
266114_at	55.6	A	0.067627
266121_at	419.4	P	0.000732
266117_at	215	P	0.000244
266116_at	782.2	P	0.023926
266113_x_at	3.3	A	0.989258
266112_x_at	81.5	A	0.111572
266231_at	287.5	P	0.001953
266203_at	356.6	P	0.000732
266176_at	40.5	A	0.303711
266177_at	31	A	0.27417
266178_at	7	A	0.780518
257378_s_at	22.4	A	0.696289
266179_at	1.8	A	0.943848
266232_at	22.1	A	0.398926
266233_at	17.9	A	0.533936
266234_at	142.3	P	0.018555
266235_at	530.7	P	0.000244
266182_at	440.2	P	0.00293
266236_at	29.8	A	0.665527
266181_at	512.3	P	0.00415
266202_at	545.9	P	0.000732
266204_at	58.5	A	0.111572
266173_at	83.7	P	0.030273
266174_at	25.9	A	0.366211
266175_at	396.8	P	0.000244
266180_at	406.4	P	0.000244
267221_at	156.3	P	0.010742
267241_at	9.7	A	0.80542
267220_at	658.9	P	0.000244
267239_at	2446.4	P	0.000244
267218_at	12.3	A	0.976074
267273_at	77	A	0.129639
267272_at	17.7	A	0.5
267271_at	72.2	A	0.601074
267270_at	17.6	A	0.303711
267269_at	823.7	P	0.000732
267268_at	402.2	P	0.000244
267267_at	38.4	A	0.129639
267219_at	406.1	P	0.010742
267217_at	30.1	A	0.171387
267216_at	4.7	A	0.850342
267215_at	11.9	A	0.753906
267245_at	1.2	A	0.962402
267244_at	57.6	A	0.334473
267243_at	1	A	0.943848
267242_at	13.9	A	0.665527
267240_at	21.6	A	0.633789
267479_at	4.8	A	0.888428
267478_at	25.3	A	0.246094
267477_at	928.2	P	0.000732
267476_at	23.2	A	0.601074
267475_at	85.3	P	0.037598
267474_at	411.6	P	0.000732
267473_at	64.9	A	0.432373
267484_at	5448.1	P	0.000244
267482_s_at	110.1	P	0.001221
267481_at	163.8	P	0.010742
267486_at	1418	P	0.000244
267483_at	487.1	P	0.000244
267485_at	51.6	P	0.008057
267480_at	31.4	A	0.219482
267472_at	525.9	P	0.000244
266792_at	413.6	P	0.000732
266747_at	302.6	P	0.000244
266796_at	223.4	P	0.000244
266746_s_at	9348.6	P	0.000244
266745_at	450.1	P	0.000244
266791_at	449.1	P	0.001953
266744_at	540.4	P	0.000732
266794_at	91.9	M	0.056152
266743_at	5.6	A	0.633789
266771_s_at	131.4	P	0.018555
266772_s_at	9.2	A	0.601074
257366_s_at	11.2	A	0.72583
266742_at	169.6	P	0.000244
266793_at	19.3	A	0.780518
266795_at	287.6	P	0.030273
266769_s_at	3.9	A	0.5
266770_at	929.5	P	0.000732
266730_at	1.3	A	0.601074
266709_at	2679.9	P	0.000732
266729_at	11.4	A	0.696289
266728_at	569.6	P	0.00415
266727_at	394.2	P	0.001221
266726_at	16.3	A	0.601074
266725_at	29	A	0.533936
266724_at	32.9	A	0.366211
266723_at	2.6	A	0.998047
266708_at	43.9	A	0.665527
266722_at	50.5	A	0.303711
266721_at	232.4	P	0.005859
266732_at	274.1	A	0.111572
266731_at	76.6	A	0.366211
266679_at	229.9	P	0.00293
266733_at	58.2	A	0.067627
266741_s_at	99.4	A	0.095215
266707_at	836	P	0.001221
266706_at	1.9	A	0.888428
265712_s_at	1443.5	P	0.000732
265718_at	455.7	P	0.000244
265716_at	590.9	P	0.001221
265711_at	12.1	A	0.828613
265710_at	6.2	A	0.80542
265708_at	75.3	A	0.080566
265707_at	1125.8	P	0.000244
265706_at	428	P	0.000244
265705_at	61.6	A	0.219482
265704_at	1794.1	P	0.000244
265703_at	354.3	P	0.00293
265702_at	114.1	P	0.00415
265701_at	22.7	A	0.633789
265700_at	840	P	0.000244
265715_s_at	510.4	P	0.000244
265719_at	85.3	A	0.219482
265717_at	1363.8	P	0.000244
265714_at	10.9	A	0.870361
265713_at	601	P	0.00293
265709_at	44	A	0.633789
265699_at	614.5	P	0.000244
264058_at	37.3	A	0.432373
264033_at	94.4	P	0.00415
264034_s_at	36.6	A	0.432373
264035_at	12	A	0.72583
264027_at	198.9	P	0.005859
264028_at	2490.3	P	0.000244
264038_at	521.5	P	0.00415
264041_at	197.9	P	0.000244
264029_at	4	A	0.72583
264040_at	400.6	P	0.000244
264039_at	6.9	A	0.601074
264037_at	1596.1	P	0.000244
264042_at	240.8	P	0.00415
264030_at	6.9	A	0.850342
264031_at	352	P	0.000732
264032_at	291.2	P	0.001221
264036_at	165.2	A	0.149658
263334_at	1014	P	0.000244
263360_at	46.2	A	0.398926
263361_at	44.5	A	0.149658
263363_at	23	A	0.398926
263332_at	1240.5	P	0.000244
263362_at	3.8	A	0.981445
263333_at	646.2	P	0.001953
263482_at	1157.7	P	0.000244
263479_x_at	4.1	A	0.870361
257441_at	54.7	M	0.056152
263481_at	23.2	A	0.080566
263483_at	3233.8	P	0.000244
263480_at	250.6	P	0.000732
263407_at	3.1	A	0.753906
263410_at	1374.4	P	0.000244
263403_at	71.8	A	0.171387
263402_at	17.5	A	0.432373
263408_at	111.8	A	0.398926
263409_at	16.5	A	0.5
263401_at	140.7	P	0.00293
263405_s_at	956.6	P	0.000244
263404_s_at	89.8	P	0.01416
263406_at	312.5	P	0.001221
263051_s_at	17.7	A	0.246094
263324_at	24.5	A	0.753906
257447_at	270.8	P	0.000244
263325_at	860.1	P	0.001953
263322_at	288.3	P	0.001221
263326_at	1464	P	0.000244
263323_at	11.6	A	0.432373
263806_at	283.8	P	0.046143
263860_at	11.1	A	0.633789
263808_at	300.3	P	0.000732
263811_at	826.7	P	0.000732
263859_at	1243.3	P	0.000732
263858_at	2.5	A	0.567627
